time	V(1khz)	V(10hz)	V(100hz)	V(v1)	V(v2)	V(v3)
1.733224199972340e-001	5.037850e-002	-9.741579e-001	6.811430e-001	-9.944500e-001	8.694335e-001	8.982486e-001
1.733813687673132e-001	7.533024e-002	-9.749003e-001	6.875165e-001	-9.948329e-001	8.505425e-001	6.782526e-001
1.734478694682625e-001	9.058966e-002	-9.757223e-001	6.936039e-001	-9.952484e-001	8.278323e-001	3.217203e-001
1.735290548317580e-001	8.814283e-002	-9.767030e-001	6.994116e-001	-9.957321e-001	7.981524e-001	-1.815446e-001
1.736141764699871e-001	6.488221e-002	-9.777086e-001	7.038801e-001	-9.962115e-001	7.648050e-001	-6.574216e-001
1.736573597901703e-001	4.521653e-002	-9.782088e-001	7.054326e-001	-9.964437e-001	7.470450e-001	-8.353234e-001
1.736865521196937e-001	2.885746e-002	-9.785420e-001	7.061197e-001	-9.965966e-001	7.347267e-001	-9.215840e-001
1.737075991253509e-001	1.622945e-002	-9.787799e-001	7.064551e-001	-9.967048e-001	7.256919e-001	-9.647216e-001
1.737232737141837e-001	6.562216e-003	-9.789559e-001	7.066134e-001	-9.967842e-001	7.188807e-001	-9.859335e-001
1.737411779543741e-001	-4.564946e-003	-9.791555e-001	7.067002e-001	-9.968737e-001	7.110154e-001	-9.984641e-001
1.737617181710076e-001	-1.722943e-002	-9.793831e-001	7.066903e-001	-9.969748e-001	7.018814e-001	-9.972907e-001
1.737840742645616e-001	-3.055000e-002	-9.796286e-001	7.065281e-001	-9.970830e-001	6.918071e-001	-9.771691e-001
1.738203205743341e-001	-5.013648e-002	-9.800220e-001	7.059193e-001	-9.972543e-001	6.751842e-001	-9.039676e-001
1.738780806697892e-001	-7.495120e-002	-9.806386e-001	7.042131e-001	-9.975165e-001	6.479750e-001	-6.932881e-001
1.739447938136138e-001	-9.093810e-002	-9.813352e-001	7.011260e-001	-9.978029e-001	6.154885e-001	-3.399566e-001
1.740251221293367e-001	-8.882748e-002	-9.821505e-001	6.957402e-001	-9.981246e-001	5.749425e-001	1.571923e-001
1.741210797032739e-001	-6.244939e-002	-9.830981e-001	6.874360e-001	-9.984756e-001	5.245972e-001	6.894766e-001
1.741618540695021e-001	-4.369522e-002	-9.834911e-001	6.832260e-001	-9.986137e-001	5.026165e-001	8.505126e-001
1.741897304549308e-001	-2.785302e-002	-9.837548e-001	6.799984e-001	-9.987043e-001	4.873980e-001	9.291517e-001
1.742099429316268e-001	-1.565119e-002	-9.839439e-001	6.775169e-001	-9.987682e-001	4.762697e-001	9.684939e-001
1.742250392846714e-001	-6.314816e-003	-9.840840e-001	6.755811e-001	-9.988148e-001	4.679080e-001	9.877269e-001
1.742433260493587e-001	5.062761e-003	-9.842523e-001	6.731475e-001	-9.988700e-001	4.577228e-001	9.991209e-001
1.742625181873690e-001	1.689360e-002	-9.844276e-001	6.704972e-001	-9.989266e-001	4.469684e-001	9.969084e-001
1.742853754891245e-001	3.048612e-002	-9.846342e-001	6.671938e-001	-9.989921e-001	4.340755e-001	9.753994e-001
1.743224199972340e-001	5.037850e-002	-9.849641e-001	6.615049e-001	-9.990939e-001	4.129913e-001	8.982486e-001
1.743813687673132e-001	7.533024e-002	-9.854785e-001	6.517431e-001	-9.992447e-001	3.789834e-001	6.782526e-001
1.744478694682625e-001	9.058966e-002	-9.860430e-001	6.396937e-001	-9.993983e-001	3.399971e-001	3.217203e-001
1.745290548317580e-001	8.814283e-002	-9.867090e-001	6.234952e-001	-9.995623e-001	2.916043e-001	-1.815446e-001
1.746141764699870e-001	6.488221e-002	-9.873845e-001	6.050624e-001	-9.997061e-001	2.400526e-001	-6.574216e-001
1.746573597901703e-001	4.521653e-002	-9.877171e-001	5.950877e-001	-9.997683e-001	2.136280e-001	-8.353234e-001
1.746865521196936e-001	2.885746e-002	-9.879369e-001	5.880350e-001	-9.998060e-001	1.956744e-001	-9.215840e-001
1.747075991253509e-001	1.622945e-002	-9.880931e-001	5.828161e-001	-9.998313e-001	1.826891e-001	-9.647216e-001
1.747232737141837e-001	6.562216e-003	-9.882082e-001	5.788536e-001	-9.998488e-001	1.729975e-001	-9.859335e-001
1.747411779543741e-001	-4.564946e-003	-9.883384e-001	5.742506e-001	-9.998678e-001	1.619068e-001	-9.984641e-001
1.747617181710077e-001	-1.722943e-002	-9.884861e-001	5.688810e-001	-9.998879e-001	1.491582e-001	-9.972907e-001
1.747840742645617e-001	-3.055000e-002	-9.886448e-001	5.629153e-001	-9.999080e-001	1.352543e-001	-9.771691e-001
1.748203205743342e-001	-5.013648e-002	-9.888972e-001	5.529700e-001	-9.999363e-001	1.126562e-001	-9.039676e-001
1.748780806697893e-001	-7.495120e-002	-9.892892e-001	5.365518e-001	-9.999707e-001	7.652927e-002	-6.932881e-001
1.749447938136139e-001	-9.093810e-002	-9.897262e-001	5.167463e-001	-9.999940e-001	3.468011e-002	-3.399566e-001
1.750251221293368e-001	-8.882748e-002	-9.902288e-001	4.916810e-001	-9.999987e-001	-1.578404e-002	1.571923e-001
1.751210797032740e-001	-6.244939e-002	-9.908025e-001	4.604151e-001	-9.999710e-001	-7.600326e-002	6.894766e-001
1.751618540695022e-001	-4.369522e-002	-9.910365e-001	4.466625e-001	-9.999483e-001	-1.015207e-001	8.505126e-001
1.751897304549309e-001	-2.785302e-002	-9.911916e-001	4.370269e-001	-9.999290e-001	-1.189290e-001	9.291517e-001
1.752099429316268e-001	-1.565119e-002	-9.913018e-001	4.299490e-001	-9.999130e-001	-1.315288e-001	9.684939e-001
1.752250392846714e-001	-6.314816e-003	-9.913830e-001	4.246101e-001	-9.999000e-001	-1.409257e-001	9.877269e-001
1.752433260493588e-001	5.062761e-003	-9.914801e-001	4.180872e-001	-9.998831e-001	-1.522914e-001	9.991209e-001
1.752625181873690e-001	1.689360e-002	-9.915805e-001	4.111817e-001	-9.998640e-001	-1.641981e-001	9.969084e-001
1.752853754891245e-001	3.048612e-002	-9.916979e-001	4.028680e-001	-9.998392e-001	-1.783474e-001	9.753994e-001
1.753224199972340e-001	5.037850e-002	-9.918832e-001	3.891944e-001	-9.997948e-001	-2.011997e-001	8.982486e-001
1.753813687673132e-001	7.533024e-002	-9.921674e-001	3.670259e-001	-9.997129e-001	-2.373345e-001	6.782526e-001
1.754478694682626e-001	9.058966e-002	-9.924721e-001	3.414422e-001	-9.996041e-001	-2.777054e-001	3.217203e-001
1.755290548317580e-001	8.814283e-002	-9.928209e-001	3.094248e-001	-9.994475e-001	-3.263267e-001	-1.815446e-001
1.756141764699871e-001	6.488221e-002	-9.931636e-001	2.751315e-001	-9.992555e-001	-3.763917e-001	-6.574216e-001
1.756573597901703e-001	4.521653e-002	-9.933274e-001	2.574396e-001	-9.991471e-001	-4.013876e-001	-8.353234e-001
1.756865521196937e-001	2.885746e-002	-9.934330e-001	2.453409e-001	-9.990698e-001	-4.181188e-001	-9.215840e-001
1.757075991253509e-001	1.622945e-002	-9.935068e-001	2.365611e-001	-9.990118e-001	-4.300947e-001	-9.647216e-001
1.757232737141837e-001	6.562216e-003	-9.935606e-001	2.299914e-001	-9.989676e-001	-4.389649e-001	-9.859335e-001
1.757411779543741e-001	-4.564946e-003	-9.936206e-001	2.224568e-001	-9.989159e-001	-4.490446e-001	-9.984641e-001
1.757617181710077e-001	-1.722943e-002	-9.936880e-001	2.137785e-001	-9.988549e-001	-4.605384e-001	-9.972907e-001
1.757840742645617e-001	-3.055000e-002	-9.937592e-001	2.042880e-001	-9.987867e-001	-4.729610e-001	-9.771691e-001
1.758203205743342e-001	-5.013648e-002	-9.938697e-001	1.888049e-001	-9.986720e-001	-4.929026e-001	-9.039676e-001
1.758780806697893e-001	-7.495120e-002	-9.940355e-001	1.639459e-001	-9.984784e-001	-5.241480e-001	-6.932881e-001
1.759447938136139e-001	-9.093810e-002	-9.942112e-001	1.349870e-001	-9.982385e-001	-5.593749e-001	-3.399566e-001
1.760251221293369e-001	-8.882748e-002	-9.943990e-001	9.981645e-002	-9.979264e-001	-6.004816e-001	1.571923e-001
1.761210797032740e-001	-6.244939e-002	-9.945967e-001	5.753126e-002	-9.975201e-001	-6.475731e-001	6.894766e-001
1.761618540695021e-001	-4.369522e-002	-9.946709e-001	3.948905e-002	-9.973366e-001	-6.668804e-001	8.505126e-001
1.761897304549308e-001	-2.785302e-002	-9.947166e-001	2.712605e-002	-9.972073e-001	-6.798292e-001	9.291517e-001
1.762099429316268e-001	-1.565119e-002	-9.947476e-001	1.815516e-002	-9.971116e-001	-6.890878e-001	9.684939e-001
1.762250392846714e-001	-6.314816e-003	-9.947696e-001	1.145246e-002	-9.970391e-001	-6.959305e-001	9.877269e-001
1.762433260493587e-001	5.062761e-003	-9.947949e-001	3.331796e-003	-9.969501e-001	-7.041354e-001	9.991209e-001
1.762625181873690e-001	1.689360e-002	-9.948201e-001	-5.191183e-003	-9.968553e-001	-7.126465e-001	9.969084e-001
1.762853754891244e-001	3.048612e-002	-9.948478e-001	-1.533981e-002	-9.967405e-001	-7.226477e-001	9.753994e-001
1.763224199972339e-001	5.037850e-002	-9.948878e-001	-3.177516e-002	-9.965500e-001	-7.385391e-001	8.982486e-001
1.763813687673131e-001	7.533024e-002	-9.949408e-001	-5.788267e-002	-9.962358e-001	-7.629987e-001	6.782526e-001
1.764478694682625e-001	9.058966e-002	-9.949845e-001	-8.722866e-002	-9.958649e-001	-7.893338e-001	3.217203e-001
1.765290548317579e-001	8.814283e-002	-9.950147e-001	-1.228353e-001	-9.953885e-001	-8.196120e-001	-1.815446e-001
1.766141764699870e-001	6.488221e-002	-9.950232e-001	-1.598903e-001	-9.948612e-001	-8.490672e-001	-6.574216e-001
1.766573597901703e-001	4.521653e-002	-9.950174e-001	-1.785417e-001	-9.945828e-001	-8.630868e-001	-8.353234e-001
1.766865521196936e-001	2.885746e-002	-9.950084e-001	-1.910651e-001	-9.943905e-001	-8.722048e-001	-9.215840e-001
1.767075991253509e-001	1.622945e-002	-9.949996e-001	-2.000522e-001	-9.942498e-001	-8.785969e-001	-9.647216e-001
1.767232737141837e-001	6.562216e-003	-9.949918e-001	-2.067196e-001	-9.941438e-001	-8.832576e-001	-9.859335e-001
1.767411779543741e-001	-4.564946e-003	-9.949816e-001	-2.143080e-001	-9.940217e-001	-8.884764e-001	-9.984641e-001
1.767617181710077e-001	-1.722943e-002	-9.949682e-001	-2.229801e-001	-9.938799e-001	-8.943250e-001	-9.972907e-001
1.767840742645617e-001	-3.055000e-002	-9.949517e-001	-2.323704e-001	-9.937238e-001	-9.005213e-001	-9.771691e-001
1.768203205743342e-001	-5.013648e-002	-9.949198e-001	-2.474773e-001	-9.934664e-001	-9.101894e-001	-9.039676e-001
1.768780806697893e-001	-7.495120e-002	-9.948588e-001	-2.712817e-001	-9.930457e-001	-9.246185e-001	-6.932881e-001
1.769447938136139e-001	-9.093810e-002	-9.947726e-001	-2.983327e-001	-9.925435e-001	-9.397677e-001	-3.399566e-001
1.770251221293369e-001	-8.882748e-002	-9.946449e-001	-3.301746e-001	-9.919156e-001	-9.558156e-001	1.571923e-001
1.771210797032741e-001	-6.244939e-002	-9.944656e-001	-3.673275e-001	-9.911325e-001	-9.717919e-001	6.894766e-001
1.771618540695022e-001	-4.369522e-002	-9.943797e-001	-3.827678e-001	-9.907888e-001	-9.775144e-001	8.505126e-001
1.771897304549309e-001	-2.785302e-002	-9.943159e-001	-3.931361e-001	-9.905501e-001	-9.810577e-001	9.291517e-001
1.772099429316269e-001	-1.565119e-002	-9.942675e-001	-4.005733e-001	-9.903752e-001	-9.834387e-001	9.684939e-001
1.772250392846715e-001	-6.314816e-003	-9.942302e-001	-4.060796e-001	-9.902434e-001	-9.851136e-001	9.877269e-001
1.772433260493589e-001	5.062761e-003	-9.941837e-001	-4.126962e-001	-9.900827e-001	-9.870237e-001	9.991209e-001
1.772625181873690e-001	1.689360e-002	-9.941335e-001	-4.195813e-001	-9.899125e-001	-9.888882e-001	9.969084e-001
1.772853754891245e-001	3.048612e-002	-9.940715e-001	-4.276883e-001	-9.897080e-001	-9.909211e-001	9.753994e-001
1.773224199972341e-001	5.037850e-002	-9.939660e-001	-4.406077e-001	-9.893723e-001	-9.937817e-001	8.982486e-001
1.773813687673134e-001	7.533024e-002	-9.937875e-001	-4.606820e-001	-9.888269e-001	-9.972233e-001	6.782526e-001
1.774478694682627e-001	9.058966e-002	-9.935701e-001	-4.825811e-001	-9.881954e-001	-9.994636e-001	3.217203e-001
1.775290548317583e-001	8.814283e-002	-9.932815e-001	-5.081765e-001	-9.874011e-001	-9.998333e-001	-1.815446e-001
1.776141764699873e-001	6.488221e-002	-9.929559e-001	-5.338395e-001	-9.865407e-001	-9.974278e-001	-6.574216e-001
1.776573597901704e-001	4.521653e-002	-9.927806e-001	-5.463261e-001	-9.860934e-001	-9.951161e-001	-8.353234e-001
1.776865521196938e-001	2.885746e-002	-9.926570e-001	-5.544907e-001	-9.857869e-001	-9.931383e-001	-9.215840e-001
1.777075991253510e-001	1.622945e-002	-9.925656e-001	-5.602523e-001	-9.855639e-001	-9.915050e-001	-9.647216e-001
1.777232737141838e-001	6.562216e-003	-9.924963e-001	-5.644708e-001	-9.853966e-001	-9.901759e-001	-9.859335e-001
1.777411779543742e-001	-4.564946e-003	-9.924158e-001	-5.692144e-001	-9.852045e-001	-9.885403e-001	-9.984641e-001
